State,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,ConvertedLot,MarketEstimate,Price
NE,68041,41.227173,-96.49073,2,1.0,1321,0.31,206800,211500
NE,68317,40.67217,-96.48707,5,3.0,2736,3.03,638700,649900
NE,68510,40.806377,-96.63135,3,4.0,3321,0.15,349800,354900
NE,68505,40.832977,-96.634056,2,3.0,1463,0.17,221100,229900
NE,68465,40.482754,-96.96697,4,2.0,2522,0.19,229200,240000
NE,68070,41.192673,-96.742584,3,2.0,1634,0.22,47600,50000
NE,68502,40.798534,-96.69166,3,2.0,1620,0.16,206000,209000
NE,68845,40.732346,-99.20929,6,5.0,4737,7.7,901900,930000
NE,68464,40.391663,-97.20162,4,1.0,1624,0.32,90000,87500
NE,68901,40.615738,-98.39321,4,3.0,2457,0.21882461,325300,339900
NE,68620,41.689598,-97.997375,4,2.0,1551,0.1922865,168100,179900
NE,68822,41.411087,-99.636765,3,2.0,1864,0.12341598,181500,184900
NE,68372,40.64081,-96.61668,6,6.0,6555,3.15,1625400,1633000
NE,68631,41.666573,-97.36735,4,3.0,1812,6.06,557200,595000
NE,68510,40.802265,-96.655304,2,2.0,1973,0.17,266000,274900
NE,68516,40.760513,-96.63332,4,3.0,1698,0.21,336700,335000
NE,68507,40.839046,-96.59941,4,3.0,1962,0.15,389800,389900
NE,68506,40.790276,-96.61081,3,2.0,1955,0.28,304900,315000
NE,68856,41.483257,-99.76522,3,2.0,3773,0.80348945,55700,60000
NE,68641,41.830402,-97.041565,3,2.0,2204,0.82,159700,169000
NE,68516,40.71722,-96.6304,5,4.0,4810,3.04,877500,899900
NE,68847,40.78206,-99.00702,5,3.0,5023,2.58,403500,450000
NE,68767,42.198406,-97.53814,3,2.0,1744,0.22488521,212000,217500
NE,68025,41.389996,-96.48113,6,5.0,5450,0.32,1625800,1750000
NE,68648,41.43124,-96.801125,3,4.0,3231,35.5,895000,900000
NE,68502,40.799244,-96.690285,5,6.0,7760,0.5,652800,725000
NE,68949,40.441452,-99.368164,3,2.0,1064,0.16069789,245300,245000
NV,89145,36.162838,-115.28134,4,3.0,2808,0.39,749200,750000
NV,89015,36.041027,-114.95252,4,2.0,1878,0.14,429000,430000
NV,89138,36.1699,-115.34861,4,3.0,2530,0.11,547900,550000
NV,89148,36.06529,-115.299194,3,3.0,1558,0.04,374400,375000
NV,89169,36.14058,-115.131134,4,3.0,1588,0.17,399500,399999
NV,89011,36.08095,-114.979805,3,3.0,1843,0.12,449500,449900
NV,89144,36.184334,-115.31944,3,3.0,1495,0.09,442800,445000
NV,89107,36.171192,-115.2233,3,2.0,1374,0.14,349000,348500
NV,89149,36.2587,-115.26632,4,3.0,2698,0.16,685100,685000
NV,89117,36.14666,-115.276566,5,4.0,3596,0.54,973700,975000
NV,89123,36.043503,-115.15126,5,4.0,3684,0.53,1046500,1050000
NV,89108,36.225773,-115.22518,2,3.0,2348,0.76,648700,649000
NV,89145,36.162964,-115.25058,3,2.0,1484,0.15,429600,429999
NV,89074,36.04397,-115.06832,3,2.0,1784,0.13,444500,444942
NV,89129,36.235214,-115.275116,3,3.0,2487,0.31,700000,699990
NV,89123,36.02242,-115.14973,4,3.0,2427,0.11,548700,550000
NV,89048,36.18942,-115.94186,4,3.0,2655,0.92,545900,549000
NV,89820,40.63599,-116.952065,3,2.0,1613,0.28,287200,289900
NV,89131,36.301662,-115.23799,4,5.0,3156,0.42,823700,825000
NV,89101,36.17003,-115.12633,3,1.0,1077,0.15,279100,280000
NV,89142,36.14257,-115.04965,3,2.0,1227,0.09,359700,358000
NV,89031,36.248714,-115.147865,4,3.0,1621,0.11,415500,415000
NV,89108,36.243397,-115.23987,2,2.0,1280,0.23,298700,299000
NV,89145,36.167995,-115.277596,2,2.0,1016,0.146,271400,272000
NV,89011,36.08125,-114.97274,5,4.0,3512,0.18,855300,875000
NV,89101,36.162754,-115.12759,3,2.0,1213,0.16,347400,349995
NV,89110,36.172688,-115.03431,4,2.0,2375,0.83,664600,665000
NV,89115,36.23061,-115.09071,3,2.0,1275,0.1,335100,335000
NV,89431,39.541374,-119.765976,3,2.0,1426,0.14,420200,419900
NV,89117,36.14037,-115.30658,4,3.0,2744,0.29,747900,749000
NV,89503,39.534634,-119.82512,4,4.0,3866,0.21,1290800,1295000
NV,89134,36.190243,-115.30853,3,2.0,1268,0.11,399100,400000
NV,89011,36.060284,-114.97524,3,3.0,2266,0.1,533500,535000
NV,89705,39.08888,-119.77115,3,2.0,1409,0.18,511300,538000
NV,89120,36.096233,-115.11739,5,5.0,4285,0.46,586000,590000
NV,89015,36.025955,-114.9699,3,2.0,1330,0.14,372600,375000
NV,89156,36.196877,-115.02104,3,4.0,1464,0.05,338600,340000
NV,89451,39.279,-119.94429,3,4.0,2249,0.399,3238400,3249000
NV,89031,36.262478,-115.197716,4,3.0,2480,0.11,480500,480000
NV,89134,36.199814,-115.30027,5,4.0,3666,0.15,783300,789900
NV,89052,36.01684,-115.092834,3,2.0,1604,0.05,398900,399995
NV,89145,36.176773,-115.2668,5,3.0,2954,0.1,597800,599999
NV,89084,36.297543,-115.199066,2,2.0,1290,0.06,333700,334900
NV,89143,36.304794,-115.28394,3,3.0,2103,0.09,419400,419999
NV,89129,36.244858,-115.24901,4,3.0,2125,0.11,489600,490000
NV,89147,36.113182,-115.275955,4,3.0,1631,0.09,488600,489999
NV,89117,36.140354,-115.30085,4,3.0,3104,0.22,942500,945000
NV,89128,36.193413,-115.263695,3,2.0,1628,0.17,463900,465000
NV,89048,36.12509,-115.989716,2,2.0,1496,1.1,263000,264999
NV,89060,36.29517,-116.0351,3,2.0,1296,1.19,159600,169990
NV,89014,36.05627,-115.09254,4,3.0,2849,0.32,811400,824900
NV,89128,36.217182,-115.27727,3,2.0,1109,0.3008,263800,265000
NV,89048,36.140404,-115.9769,4,3.0,3154,1.1,240600,250000
NV,89166,36.29198,-115.3314,4,3.0,2528,0.14,678700,680000
NV,89102,36.141075,-115.183075,3,2.0,1434,0.14,397400,399900
NV,89107,36.17589,-115.216866,4,3.0,2040,0.15,319800,320000
NV,89117,36.13198,-115.29231,4,3.0,2034,0.11,549200,550000
NV,89015,36.022728,-114.94438,4,3.0,2436,0.14,531400,539900
NV,89012,36.020638,-115.07881,4,2.0,2003,0.2,658000,670000
NV,89119,36.091263,-115.127556,3,2.0,1199,0.16,357500,360000
NV,89121,36.122982,-115.07386,2,2.0,1056,0.18,210100,215000
NV,89081,36.2737,-115.10868,4,3.0,1788,0.09,398800,399900
NV,89124,36.250713,-115.628685,2,1.0,532,0.43,192900,209750
NV,89102,36.14865,-115.18938,4,4.0,3611,0.14,623000,639999
NV,89123,36.027775,-115.1424,3,2.0,1282,0.11,419000,420000
NV,89460,38.90012,-119.83956,4,3.0,3567,3.6,2380100,2400000
NV,89121,36.12351,-115.1132,2,2.0,1661,0.06,389800,379000
NV,89061,36.15671,-115.90876,3,2.0,1681,0.22,299100,299999
CO,81004,39.176968,-119.75383,3,2.0,1290,0.271,320300,324900
NV,89431,39.55141,-119.78008,3,2.0,1213,0.03,335700,345000
NV,89015,36.02264,-114.99958,3,2.0,1369,0.15,410100,415000
NV,89032,36.20106,-115.17184,3,2.0,1151,0.14,334900,335000
NV,89074,36.039536,-115.11274,3,2.0,1364,0.14,484300,485000
NV,89156,36.197113,-115.016464,2,2.0,1049,0.1348,198000,199000
NV,89135,36.075966,-115.31606,4,5.0,3880,0.17,1632100,1640000
NV,89011,36.060936,-115.00223,3,2.0,1392,0.16,413600,419000
NV,89014,36.07197,-115.046814,2,2.0,1168,0.1632,274300,275000
NV,89117,36.136337,-115.30008,4,3.0,2974,0.13,771500,773000
NV,89122,36.09748,-115.025116,3,2.0,1225,0.09,290200,298000
NV,89110,36.160507,-115.08572,4,2.0,1638,0.15,350400,349900
NV,89118,36.08239,-115.22867,8,6.0,5011,1.03,2113300,2200000
NV,89014,36.071835,-115.04808,5,3.0,3478,0.14,577900,589995
NV,89014,36.069042,-115.04692,2,1.0,1071,0.11,324200,325000
NV,89135,36.150436,-115.34057,3,3.0,2742,0.07,596900,599000
NV,89108,36.234585,-115.24478,3,2.0,1243,0.1,344600,345000
NV,89014,36.05474,-115.06393,2,1.0,930,0.1,292100,300000
NV,89048,36.163364,-116.06381,3,3.0,3300,2.5,533600,549900
NV,89060,36.230465,-116.00284,4,3.0,1764,1.1,168700,180000
NV,89142,36.152306,-115.05016,3,2.0,1200,0.16,268800,269000
NV,89166,36.33292,-115.347694,3,3.0,1610,0.72,335800,340000
NV,89081,36.256336,-115.132866,4,3.0,2047,0.09,369100,369000
NV,89509,39.510094,-119.854614,3,3.0,1331,0.01,513600,525000
NV,89703,39.181385,-119.77405,4,3.0,1669,0.18,445400,449000
NV,89011,36.059093,-114.998146,3,2.0,1008,0.18,298900,335000
NV,89129,36.244938,-115.25393,4,3.0,2678,0.53,729200,749900
NV,89128,36.216618,-115.274895,1,1.0,704,0.1806,197600,199000
NV,89011,36.084965,-114.980484,5,5.0,3241,0.12,547600,548000
NV,89118,36.094643,-115.229004,4,3.0,1613,0.16,457700,459900
NV,89131,36.299995,-115.20837,3,3.0,1684,0.11,431200,439900
NV,89061,36.100327,-115.938255,2,2.0,858,1.1,110200,112500
NV,89015,36.04638,-114.954384,3,2.0,1359,0.15,409400,410000
NV,89014,36.068687,-115.07486,4,3.0,2213,0.1,467500,470000
NV,89117,36.13855,-115.30903,3,3.0,2466,0.22,682100,700000
NV,89074,36.047382,-115.039795,5,3.0,2747,0.15,532200,540000
NV,89110,36.167454,-115.0356,4,4.0,3132,0.46,526000,540000
NV,89011,36.067814,-115.016235,3,3.0,1520,0.07,389400,389999
NV,89081,36.269596,-115.13445,4,2.0,1656,0.12,364800,364900
NV,89060,36.23431,-116.07157,4,2.0,2288,0.89,348100,349999
NV,89512,39.56726,-119.780396,2,1.0,963,0.01,253300,255000
NV,89048,36.175243,-115.99495,3,2.0,1768,0.46,338100,340000
NV,89415,38.64836,-118.7517,4,3.0,3235,0.74,384700,415000
NV,89015,36.048615,-114.95938,4,3.0,1736,0.27,450300,464999
NV,89506,39.638973,-119.83948,5,2.0,1868,0.38,356600,375000
NV,89074,36.029125,-115.066734,4,3.0,2274,0.17,568100,659000
NV,89129,36.236526,-115.30802,8,9.0,8926,0.97,5637900,6000000
NV,89509,39.482906,-119.845985,4,3.0,1860,0.25,723500,724900
NV,89142,36.14436,-115.05677,5,3.0,2140,0.2,448100,448888
NV,89128,36.20033,-115.27205,3,3.0,2267,0.17,508700,509999
NV,89403,39.2866,-119.51873,4,2.0,2097,0.37,535200,539000
NV,89135,36.10795,-115.334915,9,9.0,9827,1.16,21169500,23500000
NV,89113,36.088478,-115.25512,3,2.0,1282,0.1,434300,435000
NV,89122,36.088116,-115.022835,3,3.0,1362,0.04,338800,340000
NV,89014,36.061337,-115.07308,4,3.0,2503,0.28,641900,649000
NV,89011,36.077103,-114.94779,3,3.0,2260,0.26,576200,579990
NV,89146,36.132557,-115.23998,3,3.0,2815,0.21,718400,718888
NV,89129,36.246567,-115.32563,3,2.0,1611,0.03,329500,329999
NV,89106,36.18152,-115.15144,8,2.0,1850,0.16,95000,99000
NV,89156,36.19371,-115.029076,5,4.0,3736,0.5,462700,474000
NV,89052,36.00939,-115.0874,3,2.0,1766,0.19,560900,574999
NV,89169,36.126125,-115.13392,3,3.0,2699,0.22,442900,458000
NV,89031,36.250298,-115.15042,3,3.0,1496,0.14,380000,379000
NV,89135,36.142105,-115.34333,4,5.0,3676,0.28,1849100,1985000
NV,89011,36.115612,-114.91286,4,5.0,3156,0.22,2052700,2075000
NV,89169,36.123703,-115.15062,3,3.0,1533,0.04,258300,259000
NV,89120,36.097733,-115.06962,3,2.0,1008,0.17,264000,265000
NV,89156,36.193756,-115.030304,3,3.0,2901,0.52,522400,535000
NV,89131,36.32558,-115.21908,5,4.0,4015,0.29,772000,775000
NV,89503,39.54442,-119.85582,3,3.0,1352,0.04,378400,385000
NV,89130,36.265217,-115.24412,3,3.0,1467,0.06,379300,379900
NV,89074,36.029617,-115.08253,3,3.0,1949,0.1,498400,499000
NV,89123,36.020775,-115.15274,5,3.0,2706,0.16,567100,569000
NV,89506,39.758987,-119.82702,3,3.0,2155,11.12,706700,729000
NV,89115,36.244392,-115.07019,2,2.0,974,0.1958,194700,195000
NV,89113,36.033524,-115.25673,5,5.0,4832,0.49,1569700,1580000
NV,89156,36.19663,-115.017,2,2.0,1049,0.1348,204200,204999
NV,89120,36.093094,-115.10669,3,2.0,1374,0.17,377400,378000
NV,89503,39.528736,-119.85815,3,2.0,1176,0.14,395800,399000
NV,89074,36.03378,-115.10327,3,2.0,1452,0.17,445000,445998
NV,89408,39.612167,-119.22878,5,3.0,1872,0.34,289500,289990
NV,89032,36.22296,-115.164215,3,2.0,1363,0.17,362200,360000
NV,89014,36.051777,-115.07277,3,2.0,1729,0.16,431300,429900
NV,89015,36.032417,-114.96024,4,3.0,2007,0.15,448400,450000
NV,89123,36.01906,-115.13561,6,5.0,4269,0.24,848100,875000
NV,89120,36.088226,-115.09307,3,2.0,1754,0.18,326900,330000
NV,89115,36.232697,-115.09501,3,3.0,1418,0.05,295000,299000
NV,89142,36.14314,-115.03328,3,2.0,1514,0.12,363900,364900
NV,89149,36.300064,-115.300064,3,3.0,1723,0.09,414400,416900
NV,89074,36.053333,-115.09712,3,2.0,1509,0.15,425400,434900
NV,89135,36.10865,-115.34937,6,10.0,12658,0.79,14101600,15750000
NV,89120,36.067207,-115.09272,4,3.0,2987,1.39,1244500,1250000
NV,89052,36.016926,-115.096565,2,2.0,1230,0.09,442000,443333
NV,89118,36.092796,-115.239685,1,1.0,744,0.5351,180900,190000
NV,89104,36.15465,-115.11956,5,3.0,1785,0.15,435500,435000
NV,89431,39.559902,-119.74234,3,2.0,1344,0.14,400000,399900
NV,89147,36.115147,-115.25301,1,1.0,778,0.2021,248500,249888
NV,89120,36.09541,-115.074005,3,2.0,1620,0.16,384000,384900
NV,89436,39.631565,-119.68952,3,2.0,1262,0.28,494200,495000
NV,89128,36.18846,-115.25475,3,2.0,1272,0.12,364500,364995
NV,89147,36.11759,-115.26482,2,2.0,1023,0.1118,269000,269999
NV,89448,39.02165,-119.95088,8,14.0,20000,0.51,18723500,19500000
NV,89403,39.307972,-119.54717,3,2.0,1536,1.34,247400,264000
NV,89147,36.117477,-115.29458,5,3.0,3017,0.16,633000,649999
NV,89460,38.91048,-119.74701,3,2.0,2148,0.27,737600,740000
NV,89503,39.52997,-119.84504,3,2.0,1134,0.16,384600,385000
NV,89128,36.211643,-115.278145,5,3.0,2451,0.14,555900,575000
NV,89113,36.086166,-115.2668,2,2.0,1039,0.023852158,268900,270000
NV,89012,36.028095,-115.03734,3,2.0,1796,0.16,527900,529000
NV,89120,36.05857,-115.11345,5,8.0,9476,0.57,3687900,3800000
NV,89074,36.036106,-115.11728,3,3.0,1407,0.06,378900,380000
NV,89460,38.893898,-119.75699,5,5.0,4173,1.89,1069000,1075000
NV,89521,39.415787,-119.72909,3,3.0,1794,0.11,557800,570000
NV,89131,36.299828,-115.266884,5,3.0,2220,0.11,518900,519990
NV,89074,36.045403,-115.09329,3,2.0,1485,0.11,444400,444444
NV,89015,36.015324,-114.94331,3,2.0,1250,0.14,460800,462000
NV,89138,36.182526,-115.36206,4,4.0,3322,0.16,1285900,1325000
NV,89074,36.044067,-115.09248,3,3.0,2883,0.17,664500,665000
NV,89119,36.09028,-115.13111,1,2.0,2000,0.5,348100,350000
NV,89511,39.4581,-119.78844,3,3.0,1900,0.06,488300,490000
NV,89166,36.292915,-115.3177,5,3.0,3121,0.21,678200,695000
NV,89108,36.19243,-115.240944,2,2.0,1125,0.09,314400,315000
NV,89701,39.144382,-119.751045,4,3.0,1768,0.12,433100,449900
NV,89149,36.26919,-115.30102,4,3.0,2558,0.63,730800,724900
NV,89142,36.157894,-115.02994,4,3.0,2454,0.14,499600,500000
NV,89413,39.03945,-119.947395,3,4.0,1406,0.07,1390600,1395000
NV,89109,36.13829,-115.14832,2,2.0,1113,0.1235,244400,249950
NV,89169,36.11574,-115.16272,1,1.0,692,0.237,274300,275000
NV,89074,36.049473,-115.074135,3,2.0,1603,0.12,446000,455000
NV,89061,36.114002,-115.9397,3,3.0,1312,1.1,174200,175000
NV,89074,36.044754,-115.067535,2,2.0,1542,0.15,479200,480000
NV,89074,36.03063,-115.07471,4,4.0,3963,0.23,896200,899000
NV,89031,36.249218,-115.177734,4,3.0,1623,0.06,330000,335000
NV,89117,36.154854,-115.27645,3,2.0,2224,0.18,593100,598000
NV,89101,36.160484,-115.13194,3,2.0,1068,0.12,347500,349995
NV,89502,39.518402,-119.79057,3,2.0,1428,0.14,496700,499900
NV,89144,36.175297,-115.32474,4,3.0,2362,0.16,597400,600000
NV,89052,36.01112,-115.08508,4,3.0,2673,0.15,594600,599000
NV,89138,36.167225,-115.37717,4,4.0,2271,0.28,1469400,1475000
NV,89521,39.43,-119.70575,4,3.0,3060,0.32,957700,959000
NV,89436,39.61377,-119.678215,4,5.0,3460,0.32,771000,799000
NV,89178,36.018753,-115.29734,2,3.0,1810,0.06,396000,396500
NV,89444,38.750835,-119.513916,3,2.0,1248,2.18,370500,375000
NV,89108,36.205093,-115.2198,3,2.0,1233,0.16,389500,390000
NV,89030,36.207317,-115.12461,3,2.0,1152,0.16,301700,299900
NV,89801,40.83932,-115.77587,3,2.0,1276,0.219,277400,279000
NV,89084,36.282837,-115.16879,5,3.0,3539,0.2,673100,674900
NV,89108,36.240097,-115.244965,4,3.0,1642,0.08,380800,385000
NV,89423,39.02561,-119.70593,2,2.0,1376,1.09,610000,639000
NV,89048,36.216305,-116.03324,4,2.0,1584,0.96,287200,290000
NV,89145,36.165962,-115.30804,5,8.0,9947,1.11,5098000,5199000
NV,89408,39.58742,-119.14324,3,2.0,1787,0.21,387000,387900
NV,89411,39.04235,-119.81979,3,4.0,3038,0.39,1376700,1382000
NV,89015,36.020756,-114.9627,3,2.0,1253,0.03,338800,339990
NV,89178,36.019672,-115.27206,3,3.0,1647,0.05,397600,398000
NV,89131,36.30506,-115.27469,5,3.0,2694,0.13,476800,489900
NV,89032,36.23631,-115.193,3,2.0,1171,0.18,403600,409999
NV,89122,36.092087,-115.03275,4,3.0,2007,0.09,399300,399999
NV,89440,39.311413,-119.642525,4,3.0,2810,0.2,694100,699000
NV,89119,36.09409,-115.144646,5,5.0,2592,0.2,623000,625000
NV,89117,36.134567,-115.30162,5,3.0,3557,0.24,793300,795000
NV,89134,36.21092,-115.28284,2,1.0,1046,0.06,328400,330000
NV,89146,36.130436,-115.21622,4,2.0,1690,0.16,434300,435000
NV,89142,36.14557,-115.041016,2,3.0,1144,0.05,314600,315000
NV,89704,39.295177,-119.760826,2,3.0,2108,1.14,635300,660000
NV,89118,36.097965,-115.22237,3,2.0,1199,0.027525252,297800,299000
NV,89149,36.25483,-115.29903,3,2.0,2366,1.01,748300,770000
NV,89014,36.053684,-115.03,3,3.0,1946,0.11,463900,465000
NV,89027,36.806118,-114.086,3,2.0,1721,0.18,424900,425000
NV,89113,36.025764,-115.25816,3,4.0,3255,0.53,948400,980000
NV,89117,36.142628,-115.29322,2,2.0,1186,0.0564,313700,315000
NV,89506,39.643177,-119.85963,3,2.0,1650,0.16,439100,439900
NV,89107,36.179634,-115.20951,3,1.0,1260,0.11,250200,249999
NV,89014,36.051476,-115.07257,3,2.0,1729,0.17,474500,475000
NV,89129,36.220802,-115.27476,4,3.0,1878,0.11,429600,429950
NV,89011,36.07528,-115.01976,2,2.0,1249,0.2418,244500,245000
NV,89117,36.1477,-115.312614,2,2.0,1079,0.197,283700,284900
NV,89144,36.178936,-115.33483,4,3.0,1737,0.08,451200,468500
NV,89031,36.251118,-115.14307,4,3.0,1975,0.18,389900,399999
NV,89511,39.361652,-119.82667,5,7.0,6188,0.71,4465100,4500000
NV,89403,39.2912,-119.511734,3,2.0,2097,0.3,466700,468000
NV,89144,36.18376,-115.333855,5,3.0,3017,0.12,797600,800000
NV,89128,36.20485,-115.26811,4,5.0,4100,0.25,1626200,1699000
NV,89108,36.183384,-115.22877,4,3.0,1746,0.11,410500,419999
NV,89135,36.111454,-115.336235,5,6.0,4888,0.27,2993500,3200000
NV,89145,36.17598,-115.25182,2,2.0,995,0.1194,199300,200000
NV,89081,36.251137,-115.12102,4,3.0,2675,0.1,444500,444900
NV,89103,36.11228,-115.23772,2,2.0,1311,0.11,363200,365000
NV,89123,36.05329,-115.143425,4,3.0,2438,0.23,559800,567000
NV,89081,36.273987,-115.08668,5,4.0,3520,0.15,548800,550000
NV,89161,36.156414,-115.418236,5,6.0,6415,2.29,4155800,4375000
NV,89131,36.304768,-115.22153,4,3.0,2968,0.2,633900,635000
NV,89113,36.026474,-115.27606,5,5.0,4354,0.46,1288900,1295000
NV,89703,39.1698,-119.7764,3,2.0,1630,0.17,567000,569000
NV,89130,36.242397,-115.214096,3,2.0,1586,0.15,403400,409900
NV,89429,39.406586,-119.21679,3,2.0,1248,0.34,173800,175000
NV,89107,36.172268,-115.211494,3,3.0,1635,0.1,425500,425000
NV,89135,36.126846,-115.3428,6,10.0,12345,0.54,8464000,9480000
NV,89509,39.483177,-119.79893,4,3.0,2080,0.23,670800,672000
NV,89031,36.275455,-115.16017,4,3.0,2747,0.22,627800,649000
NV,89130,36.27359,-115.24285,4,3.0,3064,0.26,629200,629900
NV,89145,36.16792,-115.294815,3,3.0,2535,0.07,478200,480000
NV,89434,39.561787,-119.71388,3,2.0,1256,0.19,428600,429900
NV,89135,36.07995,-115.32368,4,4.0,2519,0.1,796100,799000
NV,89143,36.320316,-115.296364,4,3.0,2642,0.13,548100,550000
NV,89048,36.19462,-116.00823,3,2.0,2053,0.198,396000,399900
NV,89117,36.14525,-115.29432,0,1.0,752,0.303,210200,211000
NV,89408,39.59322,-119.20864,3,2.0,1204,0.18,324500,324900
NV,89128,36.182556,-115.24819,4,3.0,2178,0.17,492700,495000
NV,89117,36.15228,-115.314224,3,2.0,1376,0.1,439300,439900
NV,89156,36.200794,-115.05977,4,3.0,1343,0.05,303500,309900
NV,89138,36.168472,-115.35265,4,3.0,2211,0.16,620300,625000
NV,89121,36.125183,-115.10327,3,3.0,2158,0.11,450100,450000
NV,89511,39.4239,-119.78514,5,6.0,7745,2.0,5782900,5900000
NV,89149,36.27577,-115.306305,4,4.0,3342,0.5,802900,829000
NV,89436,39.63045,-119.698395,4,3.0,2556,0.146,628100,630000
NV,89060,36.24177,-116.013504,4,2.0,1825,0.23,351100,354310
NV,89502,39.477673,-119.748856,4,2.0,1910,0.24,508800,509000
NV,89128,36.216297,-115.263306,1,1.0,690,0.1702,194700,196000
NV,89110,36.177635,-115.03963,4,3.0,1884,0.17,417100,419255
NH,3251,44.04602,-71.66984,4,2.0,1420,0.14,528000,525000
NH,3031,42.834187,-71.58606,2,2.0,1046,0.0,328100,325000
NH,3585,44.210423,-71.91675,4,2.0,2625,0.29,272300,289000
NH,3077,42.993755,-71.16468,4,2.0,2237,2.0,562100,549000
NH,3249,43.56021,-71.36525,3,3.0,2116,0.95,449300,439900
NH,3870,42.99221,-70.750206,5,9.0,10176,1.38,22554300,25000000
NH,3060,42.74073,-71.459724,4,3.0,2850,0.35,641800,629900
NH,3458,42.874393,-71.94863,3,2.0,2100,0.48000458,357600,349000
NH,3884,43.24133,-71.15015,3,2.0,1956,0.4600092,342800,359900
NH,3561,44.341305,-71.73016,3,3.0,4591,17.26,796000,789900
NH,3855,43.437996,-71.17118,3,2.0,2851,1.19,358700,354200
NH,3106,43.045757,-71.441536,4,2.0,1828,0.6,308400,289800
NH,3038,42.856243,-71.33142,4,2.0,1644,1.39,459300,429000
NH,3034,43.07351,-71.280525,3,1.0,2435,1.5,241100,250000
NH,3051,42.7645,-71.42986,3,1.0,1120,0.2300046,434700,415000
NH,3451,42.81914,-72.53551,4,2.0,1510,0.97,270000,265000
NH,3446,42.88864,-72.25466,3,1.0,1226,1.0,255300,245000
NH,3225,43.378193,-71.2656,3,1.0,768,0.32,244100,240000
NH,3037,43.14164,-71.226395,3,2.0,2288,51.6,632300,650000
NH,3042,43.034973,-71.076164,3,2.0,1982,0.51000917,411900,425000
NH,3049,42.721966,-71.57102,5,5.0,4095,6.64,2445800,2495000
NH,3054,42.885887,-71.49663,3,2.0,1980,0.55,485000,459900
NH,3276,43.42673,-71.617874,3,2.0,1511,1.12,286300,280000
NH,3045,43.01071,-71.5274,3,1.0,1144,0.6600092,372800,349000
NH,3431,42.926888,-72.2921,4,2.0,1620,0.29,344600,328000
NH,3044,42.962807,-71.09534,3,2.0,1456,0.3600092,402100,399900
NH,3740,44.167816,-71.964,4,2.0,2669,0.4,189100,199500
NH,3244,43.11761,-71.92261,3,2.0,2342,1.22,358500,339000
NH,3053,42.91417,-71.39991,2,1.0,932,0.0,96800,95000
NH,3104,43.03235,-71.47114,4,3.0,1936,0.3300046,545900,530000
NH,3045,43.01449,-71.5253,4,2.0,1754,0.35,444600,420000
NH,3055,42.855473,-71.67391,5,2.0,2400,0.9300046,382700,390000
NH,3242,43.177536,-71.847435,3,2.0,1312,4.85,381500,369900
NH,3253,43.641197,-71.45006,3,2.0,2198,0.2300046,905800,880000
NH,3246,43.596306,-71.4298,4,2.0,1780,1.1,1217200,1225000
NH,3290,43.129173,-71.102646,4,1.0,1134,1.07,320700,299900
NH,3276,43.40707,-71.525444,3,2.0,1280,5.95,420500,399900
NH,3246,43.53793,-71.4771,2,1.0,1212,0.41000918,364100,359000
NH,3102,42.98457,-71.47506,8,3.0,2751,0.12,533900,525000
NH,3051,42.78146,-71.39567,3,2.0,2004,0.99,566800,554000
